Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSDBR,690190,-,TX,-,29.739725,-96.158441,-6,47,-6,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2013.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2669720649719238,16.600610351562526,170.77524344006474
2013.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,2.2008202075958252,16.427453613281273,173.23873107514063
2013.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1346683502197266,16.254327392578148,170.18190552356708
2013.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,2.0508103370666504,15.9809509277344,164.60624321158988
2013.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.9669525623321531,15.70757446289065,158.39097005261738
2013.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,1.8245500326156616,15.282312011718775,151.97274781332996
2013.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.6821475028991699,14.857080078125026,145.48162943896577
2013.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,1.8956956863403318,14.389489746093775,138.9715776699577
2013.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.1092438697814941,13.921899414062526,132.47213801016755
2013.0,1.0,1.0,4.0,30.0,0.0,0.0,0.0,2.534949779510498,13.33403930664065,126.00389031014757
2013.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2.9606559276580811,12.746179199218775,119.58430409370993
2013.0,1.0,1.0,5.0,30.0,0.0,0.0,0.0,3.3571467399597168,12.08245239257815,113.23050832636793
2013.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,3.753637313842773,11.41875610351565,106.96096579138441
2013.0,1.0,1.0,6.0,30.0,0.0,0.0,0.0,4.1489124298095694,10.833886718750025,100.79678527645851
2013.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,4.544187068939209,10.249047851562525,94.762996347298639
2013.0,1.0,1.0,7.0,30.0,0.0,0.0,0.0,4.7154316902160645,9.9343200683593995,88.886561095285856
2013.0,1.0,1.0,8.0,0.0,2.0,2.0,0.0,4.8866763114929199,9.6196228027343995,83.21382167594146
2013.0,1.0,1.0,8.0,30.0,16.0,16.0,0.0,4.8735160827636719,9.6898742675781495,77.783768829480763
2013.0,1.0,1.0,9.0,0.0,43.0,43.0,0.0,4.8603553771972665,9.7601257324218995,72.655181671582227
2013.0,1.0,1.0,9.0,30.0,42.0,42.0,0.0,4.834742546081543,9.9419799804687745,67.898943950450501
2013.0,1.0,1.0,10.0,0.0,47.0,47.0,0.0,4.8091292381286621,10.123803710937525,63.600709654028044
2013.0,1.0,1.0,10.0,30.0,94.0,94.0,0.0,4.8359613418579102,10.258386230468775,59.860955975000145
2013.0,1.0,1.0,11.0,0.0,94.0,94.0,0.0,4.86279296875,10.392968750000025,56.791552116401093
2013.0,1.0,1.0,11.0,30.0,125.0,125.0,0.0,4.871635913848877,10.4938903808594,54.506986520067599
2013.0,1.0,1.0,12.0,0.0,143.0,143.0,0.0,4.8804788589477539,10.594812011718775,53.109441954249604
2013.0,1.0,1.0,12.0,30.0,224.0,216.0,13.0,4.8097023963928223,10.767053222656275,52.670050401965895
2013.0,1.0,1.0,13.0,0.0,305.0,266.0,64.0,4.7389259338378915,10.93926391601565,53.212702968915643
2013.0,1.0,1.0,13.0,30.0,293.0,256.0,65.0,4.6013259887695313,11.1768737792969,54.708022688881918
2013.0,1.0,1.0,14.0,0.0,298.0,246.0,95.0,4.4637260437011719,11.41448364257815,57.080734870578219
2013.0,1.0,1.0,14.0,30.0,272.0,221.0,101.0,4.3263254165649414,11.48467407226565,60.226507175757469
2013.0,1.0,1.0,15.0,0.0,226.0,189.0,85.0,4.1889252662658683,11.554895019531275,64.030529451965151
2013.0,1.0,1.0,15.0,30.0,270.0,131.0,376.0,4.1092662811279306,11.15813598632815,68.381828796888982
2013.0,1.0,1.0,16.0,0.0,116.0,111.0,17.0,4.0296077728271475,10.761376953125025,73.181405870542875
2013.0,1.0,1.0,16.0,30.0,71.0,71.0,0.0,4.0008549690246582,10.1281677246094,78.345209912815918
2013.0,1.0,1.0,17.0,0.0,35.0,35.0,0.0,3.972102165222168,9.4949584960937745,83.803813537073594
2013.0,1.0,1.0,17.0,30.0,0.0,0.0,0.0,4.0384044647216806,9.1625610351562745,89.499297437262456
2013.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,4.1047067642211914,8.8301940917968995,95.395301220251525
2013.0,1.0,1.0,18.0,30.0,0.0,0.0,0.0,4.1421604156494132,8.5876403808593977,101.44453636845036
2013.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,4.1796145439147949,8.3450866699218977,107.62127514663923
2013.0,1.0,1.0,19.0,30.0,0.0,0.0,0.0,4.1468362808227539,8.0861145019531477,113.90093708840912
2013.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,4.1140575408935556,7.8271423339843977,120.26271020764629
2013.0,1.0,1.0,20.0,30.0,0.0,0.0,0.0,4.0644874572753915,7.5428405761718977,126.68827347204341
2013.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,4.0149178504943848,7.2585083007812727,133.16044981124151
2013.0,1.0,1.0,21.0,30.0,0.0,0.0,0.0,3.9926931858062735,6.9668823242187727,139.66143080451786
2013.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,3.9704685211181636,6.6752563476562727,146.16974495817527
2013.0,1.0,1.0,22.0,30.0,0.0,0.0,0.0,3.9485154151916495,6.3824096679687727,152.65367833817439
2013.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,3.9265623092651367,6.0895629882812727,159.05350020762845
2013.0,1.0,1.0,23.0,30.0,0.0,0.0,0.0,3.9151895046234131,5.8109680175781477,165.22047758280794
2013.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9038166999816895,5.5324035644531486,170.63831832360751
2013.0,1.0,2.0,0.0,30.0,0.0,0.0,0.0,3.9377233982086182,5.2531677246093986,173.15665805117706
2013.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.9716300964355469,4.9739013671875236,170.19448614621894
2013.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,4.0345644950866699,4.7122131347656486,164.6563409177073
2013.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.097498893737793,4.4504943847656486,158.45483407625102
2013.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,4.1696949005126944,4.2563110351562736,152.0421898842344
2013.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.2418909072875985,4.0620971679687736,145.55305822086109
