Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSDBR,690190,-,TX,-,30.963787,-103.293099,-6,917,-6,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2013.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3591842651367187,4.6684814453125236,165.06494318917709
2013.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,4.349940299987793,4.4599243164062736,170.03682059667793
2013.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.3406963348388663,4.2513671875000236,171.97786462908832
2013.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,4.3390440940856934,3.8698364257812727,169.11636488986574
2013.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.3373918533325204,3.4883056640625227,163.83298613226
2013.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,4.3571786880493164,3.1217590332031482,157.80547043734092
2013.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,4.3769659996032724,2.7551818847656482,151.51720516427559
2013.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,4.4105463027954102,2.4487243652343977,145.1266013583043
2013.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.444127082824707,2.1422668457031482,138.70123354011056
2013.0,1.0,1.0,4.0,30.0,0.0,0.0,0.0,4.4622297286987305,1.862603759765648,132.27771712557353
2013.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,4.4803323745727539,1.5829711914062727,125.88070591934462
2013.0,1.0,1.0,5.0,30.0,0.0,0.0,0.0,4.4748873710632315,1.3420654296875227,119.53026987303134
2013.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,4.4694423675537109,1.1011596679687727,113.24536986785343
2013.0,1.0,1.0,6.0,30.0,0.0,0.0,0.0,4.4302787780761719,0.84539184570314774,107.04588388769012
2013.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,4.3911151885986337,0.58962402343752274,100.95410362945593
2013.0,1.0,1.0,7.0,30.0,0.0,0.0,0.0,4.2779340744018564,1.1074462890625227,94.996103882749765
2013.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,4.1647534370422363,1.6252380371093975,89.199804720604931
2013.0,1.0,1.0,8.0,30.0,70.0,36.0,308.0,3.8987858295440674,3.1960388183593977,83.612371592588644
2013.0,1.0,1.0,9.0,0.0,141.0,64.0,382.0,3.6328182220458975,4.7668090820312736,78.273370781565831
2013.0,1.0,1.0,9.0,30.0,227.0,85.0,495.0,3.5634486675262451,6.3384948730468977,73.241897810781751
2013.0,1.0,1.0,10.0,0.0,311.0,101.0,573.0,3.4940791130065918,7.9101501464843977,68.588492097384758
2013.0,1.0,1.0,10.0,30.0,391.0,104.0,664.0,3.3051216602325439,8.9250427246093995,64.397461131465917
2013.0,1.0,1.0,11.0,0.0,451.0,117.0,684.0,3.1161642074584961,9.9399047851562745,60.766471812291606
2013.0,1.0,1.0,11.0,30.0,594.0,71.0,981.0,2.9570918083190918,10.630029296875025,57.802735515478851
2013.0,1.0,1.0,12.0,0.0,636.0,73.0,996.0,2.7980194091796875,11.3201843261719,55.61425565069726
2013.0,1.0,1.0,12.0,30.0,596.0,105.0,842.0,2.7145376205444336,11.656823730468775,54.295725047251075
2013.0,1.0,1.0,13.0,0.0,663.0,84.0,982.0,2.6310558319091801,11.993493652343775,53.911516998466674
2013.0,1.0,1.0,13.0,30.0,519.0,195.0,557.0,2.5507125854492187,11.9853454589844,54.481549748878535
2013.0,1.0,1.0,14.0,0.0,594.0,76.0,926.0,2.4703691005706787,11.97722778320315,55.976483163166741
2013.0,1.0,1.0,14.0,30.0,480.0,144.0,639.0,2.3343515396118164,11.5849548339844,58.324724105076534
2013.0,1.0,1.0,15.0,0.0,497.0,62.0,910.0,2.198333740234375,11.19268188476565,61.427673676099332
2013.0,1.0,1.0,15.0,30.0,433.0,54.0,902.0,2.0094411373138428,10.373681640625025,65.176532945699037
2013.0,1.0,1.0,16.0,0.0,223.0,146.0,221.0,1.8205485343933103,9.5546813964843995,69.465441293981129
2013.0,1.0,1.0,16.0,30.0,188.0,97.0,333.0,1.6373516321182251,8.1250854492187727,74.199171313350888
2013.0,1.0,1.0,17.0,0.0,79.0,73.0,33.0,1.4541547298431396,6.6954895019531477,79.29615157585441
2013.0,1.0,1.0,17.0,30.0,39.0,39.0,0.0,1.4535617828369141,5.7217346191406477,84.688372769759681
2013.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,1.4529688358306885,4.7480102539062736,90.318095590367875
2013.0,1.0,1.0,18.0,30.0,0.0,0.0,0.0,1.5344922542572019,4.4132934570312736,96.151015705648391
2013.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,1.6160156726837158,4.0785461425781486,102.13770993980484
2013.0,1.0,1.0,19.0,30.0,0.0,0.0,0.0,1.7815515995025637,3.8116699218750232,108.25268185983008
2013.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.9470875263214111,3.5447937011718977,114.47067123377218
2013.0,1.0,1.0,20.0,30.0,0.0,0.0,0.0,2.0480608940124507,3.2910705566406482,120.76991542412368
2013.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,2.1490342617034908,3.0373168945312727,127.13076487243538
2013.0,1.0,1.0,21.0,30.0,0.0,0.0,0.0,2.1910371780395512,2.8227172851562727,133.53410518092292
2013.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,2.2330398559570313,2.6081176757812727,139.95910932415538
