Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSDBR,690190,-,TX,-,29.739725,-96.158441,-6,47,-6,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2010.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5552864074707031,5.9532409667968977,170.81082977927053
2010.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,5.5787944793701172,5.4699951171875236,173.25988330572295
2010.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.6023025512695313,4.9867492675781486,170.17848748632898
2010.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,5.6145572662353516,4.5064636230468986,164.59321045670183
2010.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.6268115043640137,4.0262084960937736,158.3744184336197
2010.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,5.4830565452575684,3.6329895019531482,151.95477601598964
2010.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5.339301586151123,3.2397705078125227,145.46315943003299
2010.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,5.190241813659668,2.9445129394531482,138.95310663745329
2010.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0411825180053711,2.6492248535156482,132.45398254506742
2010.0,1.0,1.0,4.0,30.0,0.0,0.0,0.0,4.869112491607666,2.3908020019531482,125.98628297721193
2010.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,4.6970424652099609,2.1324096679687727,119.56743827990849
2010.0,1.0,1.0,5.0,30.0,0.0,0.0,0.0,4.4788446426391602,1.8715454101562727,113.21456227639187
2010.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,4.2606472969055185,1.6107116699218975,106.94611746297363
2010.0,1.0,1.0,6.0,30.0,0.0,0.0,0.0,4.1186408996582031,1.4356933593750227,100.78322295392574
2010.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,3.9766342639923096,1.2607055664062727,94.750927283183657
2010.0,1.0,1.0,7.0,30.0,8.0,7.0,52.0,3.8508553504943848,1.7994934082031475,88.876240339981649
2010.0,1.0,1.0,8.0,0.0,85.0,44.0,348.0,3.72507643699646,2.3383117675781482,83.205479952080807
2010.0,1.0,1.0,8.0,30.0,182.0,63.0,561.0,3.6488645076751713,3.3980957031250227,77.777725801124873
2010.0,1.0,1.0,9.0,0.0,282.0,77.0,686.0,3.5726525783538818,4.4578796386718986,72.651787858537858
2010.0,1.0,1.0,9.0,30.0,375.0,87.0,766.0,3.3964638710021973,5.6579833984375227,67.89858757943901
2010.0,1.0,1.0,10.0,0.0,460.0,95.0,821.0,3.2202749252319336,6.8581176757812727,63.603803801038332
2010.0,1.0,1.0,10.0,30.0,532.0,100.0,858.0,3.020413875579834,7.8896423339843977,59.867907953428201
2010.0,1.0,1.0,11.0,0.0,589.0,105.0,884.0,2.8205525875091557,8.9211669921875245,56.802710543454751
2010.0,1.0,1.0,11.0,30.0,631.0,108.0,901.0,2.6937823295593262,9.7599426269531495,54.522567958356227
2010.0,1.0,1.0,12.0,0.0,655.0,109.0,910.0,2.5670120716094971,10.59868774414065,53.129453652452717
2010.0,1.0,1.0,12.0,30.0,663.0,110.0,912.0,2.4675381183624268,11.09026489257815,52.694241524375066
2010.0,1.0,1.0,13.0,0.0,653.0,109.0,908.0,2.3680641651153564,11.581811523437526,53.240576674751104
2010.0,1.0,1.0,13.0,30.0,625.0,107.0,897.0,2.2745323181152344,11.644250488281275,54.738914211709861
2010.0,1.0,1.0,14.0,0.0,581.0,104.0,878.0,2.1810004711151123,11.7066589355469,57.113923603912824
2010.0,1.0,1.0,14.0,30.0,522.0,100.0,851.0,2.1199758052825928,11.3952575683594,60.261316903941662
2010.0,1.0,1.0,15.0,0.0,450.0,94.0,813.0,2.0589511394500728,11.0838562011719,64.066388660001849
2010.0,1.0,1.0,15.0,30.0,365.0,86.0,760.0,1.9666235446929927,10.371362304687525,68.418289931774211
2010.0,1.0,1.0,16.0,0.0,273.0,75.0,685.0,1.8742960691452024,9.6588684082031495,73.218137476046934
2010.0,1.0,1.0,16.0,30.0,176.0,59.0,582.0,1.7821028232574463,8.3525329589843977,78.381976603931264
2010.0,1.0,1.0,17.0,0.0,87.0,49.0,350.0,1.6899095773696899,7.0461669921875227,83.840452857185397
2010.0,1.0,1.0,17.0,30.0,0.0,0.0,0.0,1.6633826494216919,6.5868469238281477,89.535680699299348
2010.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,1.6368557214736938,6.1274963378906477,95.431416552397081
2010.0,1.0,1.0,18.0,30.0,0.0,0.0,0.0,1.6633145809173584,5.8274475097656477,101.48032155766528
2010.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,1.6897735595703125,5.5273681640625236,107.65671805780501
2010.0,1.0,1.0,19.0,30.0,0.0,0.0,0.0,1.7584859132766724,5.2532592773437736,113.93604423198627
2010.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.827198266983032,4.9791503906250236,120.2975052950824
2010.0,1.0,1.0,20.0,30.0,0.0,0.0,0.0,1.8600702285766599,4.6635375976562736,126.72279870363077
2010.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,1.8929423093795776,4.3479553222656486,133.19477057289998
2010.0,1.0,1.0,21.0,30.0,0.0,0.0,0.0,1.8483448028564451,4.0089050292968986,139.69564546809224
2010.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,1.8037474155426023,3.6698547363281482,146.20400331634701
