Source,USAD,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Version
NSDBR,690190,-,TX,-,33.005915,-99.606481,-6,441,-6,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2013.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6410608291625977,1.4152160644531475,166.35537145338003
2013.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,3.6514418125152588,1.0035644531250227,169.62679909685158
2013.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.6618227958679199,0.59191284179689774,169.21968693043681
2013.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,3.5847110748291016,0.086816406250022737,165.44038060184954
2013.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.5075993537902832,-0.41824951171872732,160.13696753003262
2013.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,3.4395256042480469,-0.78607788085935226,154.24786212487149
2013.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.3714518547058105,-1.1538757324218525,148.11287654410074
2013.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,3.3604979515075684,-1.3513549804687273,141.87023305256304
2013.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.3495442867279053,-1.5488342285156025,135.58762393347982
2013.0,1.0,1.0,4.0,30.0,0.0,0.0,0.0,3.4066596031188965,-1.7468017578124773,129.30494220944738
2013.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.4637749195098881,-1.9447692871093525,123.05029361842709
2013.0,1.0,1.0,5.0,30.0,0.0,0.0,0.0,3.4984626770019531,-2.1224426269531023,116.84697556244845
2013.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,3.5331506729125977,-2.3001159667968523,110.71704607088759
2013.0,1.0,1.0,6.0,30.0,0.0,0.0,0.0,3.5498886108398442,-2.4865783691406023,104.68351838988508
2013.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,3.5666263103485107,-2.6730712890624773,98.772015997411401
2013.0,1.0,1.0,7.0,30.0,0.0,0.0,0.0,3.5701408386230469,-2.1798461914062277,93.012272968018863
2013.0,1.0,1.0,8.0,0.0,17.0,14.0,74.0,3.573655366897583,-1.6866210937499773,87.437323661914405
2013.0,1.0,1.0,8.0,30.0,75.0,48.0,197.0,3.5346353054046631,-0.62213745117185226,82.095877964603943
2013.0,1.0,1.0,9.0,0.0,141.0,84.0,254.0,3.4956152439117432,0.44237670898439774,77.035088494424386
2013.0,1.0,1.0,9.0,30.0,222.0,108.0,375.0,3.374150276184082,1.5774780273437727,72.318220350427936
2013.0,1.0,1.0,10.0,0.0,288.0,131.0,419.0,3.2526850700378418,2.7125488281250227,68.019957535204895
2013.0,1.0,1.0,10.0,30.0,453.0,76.0,867.0,3.1658482551574707,3.7036987304687727,64.22693993798714
2013.0,1.0,1.0,11.0,0.0,516.0,80.0,899.0,3.0790112018585205,4.6948486328125236,61.035524947154173
2013.0,1.0,1.0,11.0,30.0,563.0,83.0,921.0,3.0637674331665039,5.4400268554687736,58.545839328548134
2013.0,1.0,1.0,12.0,0.0,596.0,84.0,935.0,3.0485236644744877,6.1852050781250227,56.851384954608299
2013.0,1.0,1.0,12.0,30.0,612.0,85.0,942.0,3.0568633079528813,6.6070800781250227,56.025169228730043
2013.0,1.0,1.0,13.0,0.0,611.0,85.0,943.0,3.0652029514312744,7.0289550781250227,56.105944602627773
2013.0,1.0,1.0,13.0,30.0,593.0,84.0,938.0,3.0615196228027344,7.0958496093750227,57.089831409808987
2013.0,1.0,1.0,14.0,0.0,560.0,81.0,926.0,3.057836532592773,7.1627746582031477,58.931190717309114
2013.0,1.0,1.0,14.0,30.0,391.0,167.0,469.0,3.0363459587097168,6.8328796386718977,61.552323512914413
2013.0,1.0,1.0,15.0,0.0,357.0,129.0,535.0,3.0148551464080811,6.5029846191406477,64.857616683614765
2013.0,1.0,1.0,15.0,30.0,371.0,67.0,838.0,3.0054116249084477,5.7223144531250227,68.746981803174634
2013.0,1.0,1.0,16.0,0.0,260.0,50.0,726.0,2.9959683418273926,4.9416137695312736,73.12546704437662
2013.0,1.0,1.0,16.0,30.0,146.0,65.0,385.0,2.9475669860839844,3.7262817382812727,77.908468253480692
2013.0,1.0,1.0,17.0,0.0,79.0,48.0,250.0,2.8991658687591557,2.5109802246093977,83.023432162737564
2013.0,1.0,1.0,17.0,30.0,0.0,0.0,0.0,2.9169542789459233,1.7429443359375227,88.408761831052345
2013.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,2.9347426891326904,0.97490844726564763,94.020464755689417
2013.0,1.0,1.0,18.0,30.0,0.0,0.0,0.0,2.9465522766113281,0.57375488281252274,99.80960097590588
2013.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,2.9583618640899663,0.17263183593752274,105.74481058492347
2013.0,1.0,1.0,19.0,30.0,0.0,0.0,0.0,2.9135274887084961,-0.16669311523435226,111.79715992505241
2013.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,2.868693351745605,-0.50601806640622726,117.94154530270772
2013.0,1.0,1.0,20.0,30.0,0.0,0.0,0.0,2.7248373031616211,-0.78894653320310226,124.15517366565052
2013.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,2.5809812545776367,-1.0718749999999773,130.41583160623304
2013.0,1.0,1.0,21.0,30.0,0.0,0.0,0.0,2.4781026840209961,-1.3392700195312273,136.69949773663473
2013.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,2.3752241134643555,-1.6066955566406025,142.97631410271342
2013.0,1.0,1.0,22.0,30.0,0.0,0.0,0.0,2.3458859920501709,-1.8589233398437277,149.20246570123277
